Id,Expected
65614,1280506.9
65613,943654.6
65682,741697.3
65594,282615.97
65595,272665.06
65596,323907.4
65597,2562559.0
65598,436566.84
65599,362051.94
65600,18668268.0
65602,719608.9
65603,18668268.0
65604,260486.92
65605,294087.72
65606,475199.44
65607,376201.7
65608,214085.64
65609,617975.6
65610,519479.25
65611,191571.05
65612,2153740.2
65635,284596.3
65636,439878.88
65601,544866.6
65638,939410.2
65663,264825.78
65664,241144.33
65665,442410.7
65666,258591.45
65667,438761.9
65668,673254.4
65669,1048371.6
65670,295421.84
65662,262421.56
65671,2191170.8
65637,448407.16
65673,303261.38
65674,1224387.9
65675,419319.66
65676,318013.78
65677,492225.8
65679,298400.34
65680,794434.56
65672,517411.56
65661,465300.84
65678,323621.5
65659,262421.56
65660,578731.2
65639,439878.88
65641,597748.75
65642,655397.56
65643,610212.4
65644,1322180.6
65646,589403.75
65647,624796.4
65648,318650.7
65640,399437.06
65650,251460.22
65649,585582.1
65657,370718.0
65656,218105.2
65655,220481.36
65658,804456.3
65653,389566.16
65652,806999.7
65651,596472.06
65654,1666870.5
65995,986562.06
65989,1785683.6
65993,702766.9
65992,937695.2
65991,649880.6
65990,658735.6
65994,291126.47
65984,259313.06
65987,371772.38
65986,274522.78
65985,246359.12
65983,428795.06
65982,208740.0
65981,591815.6
65996,1046665.3
65980,2528900.5
65988,640298.4
65997,826295.5
66008,259453.56
65999,1256438.1
65979,2680017.8
66016,304566.2
66015,258420.86
66014,257460.02
66013,1322305.4
66012,234230.95
66011,1888768.5
66010,472416.9
66009,2292703.5
66007,428143.72
66006,840647.94
66005,1179355.6
66004,856712.56
66003,586699.56
66002,795194.8
66001,1075387.6
66000,1365526.9
65998,1164414.8
65978,1370653.1
65956,1669366.6
65976,235731.05
65954,868433.8
65953,1435648.8
65952,564796.8
65951,392571.78
65950,496454.12
65949,1163661.0
65948,898117.4
65947,904734.2
65946,1272859.6
65945,1390244.9
65944,526081.1
65943,1977723.6
65942,936656.6
65941,422133.5
65940,401887.47
65939,259172.38
65938,1496346.2
65955,1146648.6
65977,257515.27
66017,238131.58
65958,132749.8
65975,259194.38
65974,2372021.5
65973,358407.7
65972,1838379.6
65971,546820.3
65970,2641327.8
65969,399293.88
65968,906626.6
65967,943209.25
65966,1153801.8
65965,728956.44
65964,2548783.8
65963,383517.0
65962,1499290.2
65961,788340.94
65960,886164.5
65959,2309180.8
65957,132749.8
66018,265880.78
66039,514114.56
66020,300196.84
66079,225641.92
66078,1871790.9
66077,852113.7
66076,812113.0
66075,641396.6
66074,1951543.9
66073,1325890.4
66080,855704.94
66072,467579.25
66070,1016758.3
66069,201473.25
66068,160420.75
66067,339878.97
66066,160420.75
66065,251985.72
66064,679141.44
66071,723479.56
66081,698619.2
66082,3387585.0
66083,4824988.5
66100,418207.8
66099,764632.94
66098,467579.25
66097,1250920.4
66096,653104.6
66095,224998.78
66094,1355520.6
66093,470752.44
66092,410327.47
66091,217964.84
66090,243607.42
66089,935538.06
66088,1538155.1
66087,1488521.0
66086,807267.56
66085,317717.0
66084,321380.0
66063,161628.22
66062,1484820.6
66061,160420.75
66060,893630.2
66037,702056.2
66036,408483.8
66035,604320.9
66034,392076.03
66033,710949.2
66032,205310.25
66031,319460.38
66030,840761.0
66029,303923.8
66028,772300.9
66027,281552.8
66026,235237.88
66025,378733.44
66024,409370.66
66023,250608.19
66022,312736.38
66021,308313.9
66038,209096.23
66019,285545.12
65937,190917.94
66041,555446.3
66059,217964.84
66058,822442.44
66057,290482.5
66056,4095793.5
66054,1323591.0
66053,780318.0
66052,1376295.9
66051,1688133.1
66050,2229305.0
66049,857407.3
66048,280998.06
66047,139178.98
66046,233209.22
66045,295564.72
66044,982566.8
66043,599568.3
66042,640174.44
66040,703139.6
65936,442231.84
66055,1819510.9
65934,388211.38
65828,799251.7
65827,723780.44
65826,629489.56
65825,576934.75
65824,899885.25
65823,353367.0
65822,1330071.0
65829,690733.6
65821,842590.3
65819,856712.56
65818,303278.44
65817,412773.8
65815,676991.3
65814,1291726.0
65813,271046.75
65812,377330.28
65820,545852.25
65830,717523.56
65831,742225.9
65832,250438.31
65849,283516.53
65848,306179.88
65847,262891.97
65846,380410.16
65845,1340331.5
65844,380410.16
65843,203523.38
65842,435922.4
65841,251440.31
65840,316883.03
65839,634876.4
65838,503704.5
65837,209727.33
65836,287379.6
65835,723810.8
65834,868588.7
65833,634923.0
65811,506925.56
65810,1038472.56
65809,742225.9
65808,1164414.8
65786,235118.78
65785,279480.84
65784,888262.9
65783,641976.75
65782,969298.6
65781,786649.6
65780,678785.94
65779,394136.8
65778,372277.6
65777,605271.44
65776,804874.5
65775,744842.44
65774,755413.4
65773,1716733.1
65772,310749.8
65771,1522633.5
65935,923810.2
65787,1168505.1
65850,220840.38
65788,300298.78
65790,313648.84
65807,780667.06
65806,865923.0
65805,870091.8
65804,471378.7
65803,521455.25
65802,795228.2
65801,341992.4
65800,275498.97
65799,576934.75
65798,755413.4
65797,277961.75
65796,462862.66
65795,313648.84
65794,348341.06
65793,584977.6
65792,2076676.8
65791,412560.9
65789,272970.25
65851,220840.38
65816,278446.22
65853,594152.9
65911,3238139.5
65910,502980.16
65909,454315.0
65908,1333547.2
65907,477257.72
65906,1179146.5
65905,629489.56
65904,368463.28
65903,736006.8
65902,1379361.5
65901,187288.28
65900,572136.06
65899,291660.28
65898,332165.3
65897,368463.28
65896,510571.2
65895,476565.03
65912,207840.95
65913,654787.2
65914,372031.97
65915,407352.56
65933,428011.84
65932,386814.44
65931,243281.22
65930,984094.44
65929,222765.27
65928,588797.0
65852,350823.44
65926,583138.44
65894,427709.1
65925,798007.94
65923,591596.06
65922,1037662.8
65921,441960.72
65920,208424.52
65919,486090.06
65918,499845.2
65917,465520.1
65916,406136.47
65924,979651.3
65893,427709.1
65927,599726.7
65891,265401.75
65871,562070.4
65870,301277.8
65869,578299.75
65868,265089.1
65892,427709.1
65866,356416.1
65865,208740.8
65864,386069.25
65863,386069.25
65862,407986.66
65861,384965.53
65860,2069000.8
65859,651191.5
65858,1190047.1
65857,369991.84
65856,1458008.0
65855,305189.28
65872,684844.75
65873,307224.97
65867,271278.44
65875,827735.7
65890,348938.2
65874,218371.81
65888,184969.9
65854,226192.61
65887,614229.94
65886,291660.28
65885,614229.94
65884,184181.66
65889,809444.6
65882,199040.39
65881,843837.56
65880,206793.86
65879,2241640.2
65878,1429157.4
65877,285418.78
65876,436263.88
65883,342517.56
66118,328253.22
66119,256400.52
66120,381037.56
66121,258492.58
66122,514781.8
66123,402048.47
66127,328427.3
66125,346783.84
66126,328146.16
66128,229239.42
66129,261275.6
66130,331298.78
66131,304391.4
66124,376006.94
66116,383158.72
66117,430643.72
66114,229527.53
66115,271928.6
66101,279283.16
66102,421631.78
66104,507380.7
66105,275028.03
66106,276810.5
66103,339571.84
66108,243087.8
66109,210563.23
66110,262382.28
66111,314437.12
66112,1815072.4
66113,261310.48
66107,344925.56
66186,321025.56
66191,639406.8
66190,817196.3
66189,955365.56
66188,1039925.5
66187,818538.7
66214,884895.2
66185,1090816.2
66178,447914.34
66183,862202.5
66182,882238.4
66181,268309.03
66180,286535.62
66179,336782.78
66192,721832.44
66177,436350.4
66176,306495.4
66184,258212.19
66193,246770.39
66201,264171.47
66195,339473.75
66175,271563.44
66213,1337544.1
66212,8365225.0
66211,684203.7
66210,350798.7
66209,471074.0
66208,1932949.1
66207,600693.5
66194,619270.56
66206,389096.1
66204,1467810.2
66203,302981.25
66202,260902.86
66200,906510.75
66199,555838.44
66198,364623.38
66197,1150563.6
66196,5436425.0
66205,633568.75
66174,737488.6
66159,1455307.5
66172,374027.72
66148,262064.67
66147,694221.1
66146,1417191.9
66145,393625.22
66144,918342.1
66143,895128.8
66141,482881.2
66140,1417191.9
66139,569649.06
66138,160420.75
66137,1367215.8
66136,843432.06
66135,1638193.2
66134,1705114.1
66133,276572.22
66132,213416.2
66173,903031.75
66149,946227.44
66150,160420.75
66142,1169620.0
66152,191345.73
66151,960526.3
66170,543082.56
66169,533274.2
66168,587670.56
66167,296844.9
66166,211301.69
66164,1539533.1
66163,441903.4
66162,216821.47
66165,851043.25
66171,421338.78
66161,2584867.8
66154,228608.92
66155,300064.3
66156,325350.1
66153,180411.31
66158,2380206.5
66160,470331.5
66157,541318.8
66440,1165898.1
66446,351930.94
66445,283458.66
66444,550356.94
66443,379704.8
66442,2985111.8
66441,1501150.2
66439,304967.88
66430,427081.78
66437,338104.78
66436,295080.84
66435,619172.56
66434,656989.0
66433,1521263.4
66432,297830.3
66431,427081.78
66447,1235452.1
66438,421066.8
66448,350153.28
66467,1034188.25
66450,405938.22
66429,427081.78
66466,1298947.8
66465,2359364.8
66464,1398394.8
66463,1383667.1
66462,1592285.9
66461,335628.5
66460,366690.9
66459,287039.12
66458,248389.16
66457,238283.78
66456,299590.8
66455,238283.78
66454,503112.56
66453,348222.47
66452,373491.28
66451,794907.44
66449,546875.06
66428,441058.8
66408,691395.94
66426,7634485.0
66403,376835.1
66402,267050.5
66401,526118.25
66400,849256.4
66399,210767.75
66398,216522.27
66397,633385.06
66396,374343.53
66395,262845.84
66394,264814.16
66393,597415.94
66392,354613.03
66391,2153573.8
66390,218044.27
66389,350228.06
66388,2019465.6
66387,5841662.0
66404,368508.25
66405,2187821.5
66406,1080217.6
66407,670346.4
66425,589276.2
66424,170776.44
66423,257064.77
66422,10752763.0
66421,923802.25
66420,292958.5
